"prime","target","primeGroup"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/stimuli/1-prime-1.PNG","https://raw.githubusercontent.com/crystalliu647/ling231/main/stimuli/1-target.PNG","prime-1"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/stimuli/33-prime-1.PNG","https://raw.githubusercontent.com/crystalliu647/ling231/main/stimuli/33-target.PNG","prime-1"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/stimuli/43-prime-1.PNG","https://raw.githubusercontent.com/crystalliu647/ling231/main/stimuli/43-target.PNG","prime-1"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/stimuli/44-prime-1.PNG","https://raw.githubusercontent.com/crystalliu647/ling231/main/stimuli/44-target.PNG","prime-1"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/stimuli/30-prime-1.PNG","https://raw.githubusercontent.com/crystalliu647/ling231/main/stimuli/30-target.PNG","prime-1"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/stimuli/41-prime-1.PNG","https://raw.githubusercontent.com/crystalliu647/ling231/main/stimuli/41-target.PNG","prime-1"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/stimuli/20-prime-1.PNG","https://raw.githubusercontent.com/crystalliu647/ling231/main/stimuli/20-target.PNG","prime-1"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/stimuli/29-prime-1.PNG","https://raw.githubusercontent.com/crystalliu647/ling231/main/stimuli/29-target.PNG","prime-1"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/stimuli/21-prime-1.PNG","https://raw.githubusercontent.com/crystalliu647/ling231/main/stimuli/21-target.PNG","prime-1"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/filler/filler-123.PNG","https://raw.githubusercontent.com/crystalliu647/ling231/main/filler/filler-1.PNG","filler"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/filler/filler-76.PNG","https://raw.githubusercontent.com/crystalliu647/ling231/main/filler/filler-370.PNG","filler"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/filler/filler-277.PNG","https://raw.githubusercontent.com/crystalliu647/ling231/main/filler/filler-137.PNG","filler"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/filler/filler-137.PNG","https://raw.githubusercontent.com/crystalliu647/ling231/main/filler/filler-351.PNG","filler"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/filler/filler-314.PNG","https://raw.githubusercontent.com/crystalliu647/ling231/main/filler/filler-33.PNG","filler"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/filler/filler-268.PNG","https://raw.githubusercontent.com/crystalliu647/ling231/main/filler/filler-333.PNG","filler"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-409.jpg","https://raw.githubusercontent.com/crystalliu647/ling231/main/filler/filler-179.PNG","filler"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-51.jpg","https://raw.githubusercontent.com/crystalliu647/ling231/main/filler/filler-349.PNG","filler"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-516.jpg","https://raw.githubusercontent.com/crystalliu647/ling231/main/filler/filler-56.PNG","filler"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-344.jpg","https://raw.githubusercontent.com/crystalliu647/ling231/main/filler/filler-118.PNG","filler"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-507.jpg","https://raw.githubusercontent.com/crystalliu647/ling231/main/filler/filler-360.PNG","filler"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-528.jpg","https://raw.githubusercontent.com/crystalliu647/ling231/main/filler/filler-106.PNG","filler"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/filler/filler-85.PNG","https://raw.githubusercontent.com/crystalliu647/ling231/main/filler/filler-140.PNG","filler"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-344.jpg","https://raw.githubusercontent.com/crystalliu647/ling231/main/filler/filler-112.PNG","filler"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-719.jpg","https://raw.githubusercontent.com/crystalliu647/ling231/main/filler/filler-89.PNG","filler"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/filler/filler-142.PNG","https://raw.githubusercontent.com/crystalliu647/ling231/main/filler/filler-179.PNG","filler"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/filler/filler-372.PNG","https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-186.jpg","nonce"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-101.jpg","https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-755.jpg","nonce"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/filler/filler-173.PNG","https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-25.jpg","nonce"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-689.jpg","https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-259.jpg","nonce"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-119.jpg","https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-190.jpg","nonce"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-464.jpg","https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-708.jpg","nonce"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-270.jpg","https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-630.jpg","nonce"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-548.jpg","https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-422.jpg","nonce"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/filler/filler-387.PNG","https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-115.jpg","nonce"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-578.jpg","https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-744.jpg","nonce"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-665.jpg","https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-223.jpg","nonce"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-99.jpg","https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-90.jpg","nonce"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/filler/filler-226.PNG","https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-166.jpg","nonce"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-54.jpg","https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-103.jpg","nonce"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-497.jpg","https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-215.jpg","nonce"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-355.jpg","https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-739.jpg","nonce"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-698.jpg","https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-493.jpg","nonce"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-243.jpg","https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-174.jpg","nonce"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/filler/filler-167.PNG","https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-718.jpg","nonce"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/filler/filler-145.PNG","https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-621.jpg","nonce"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/filler/filler-103.PNG","https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-527.jpg","nonce"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/filler/filler-66.PNG","https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-92.jpg","nonce"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-446.jpg","https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-312.jpg","nonce"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/filler/filler-45.PNG","https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-98.jpg","nonce"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-483.jpg","https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-499.jpg","nonce"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/filler/filler-238.PNG","https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-811.jpg","nonce"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-224.jpg","https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-260.jpg","nonce"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/filler/filler-202.PNG","https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-41.jpg","nonce"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-325.jpg","https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-394.jpg","nonce"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/filler/filler-115.PNG","https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-422.jpg","nonce"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-88.jpg","https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-293.jpg","nonce"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-492.jpg","https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-209.jpg","nonce"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-156.jpg","https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-105.jpg","nonce"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-627.jpg","https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-175.jpg","nonce"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-326.jpg","https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-123.jpg","nonce"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-564.jpg","https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-696.jpg","nonce"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-109.jpg","https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-211.jpg","nonce"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-479.jpg","https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-648.jpg","nonce"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-578.jpg","https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-61.jpg","nonce"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-464.jpg","https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-202.jpg","nonce"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-555.jpg","https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-409.jpg","nonce"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-383.jpg","https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-708.jpg","nonce"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-600.jpg","https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-462.jpg","nonce"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/filler/filler-4.PNG","https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-61.jpg","nonce"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-556.jpg","https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-25.jpg","nonce"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/filler/filler-149.PNG","https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-12.jpg","nonce"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-422.jpg","https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-530.jpg","nonce"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-284.jpg","https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-538.jpg","nonce"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-20.jpg","https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-705.jpg","nonce"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-432.jpg","https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-366.jpg","nonce"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-620.jpg","https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-525.jpg","nonce"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/filler/filler-69.PNG","https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-488.jpg","nonce"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/filler/filler-174.PNG","https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-700.jpg","nonce"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/filler/filler-363.PNG","https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-395.jpg","nonce"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-624.jpg","https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-694.jpg","nonce"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-760.jpg","https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-327.jpg","nonce"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/filler/filler-226.PNG","https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-690.jpg","nonce"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-601.jpg","https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-135.jpg","nonce"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/filler/filler-282.PNG","https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-409.jpg","nonce"
"https://raw.githubusercontent.com/crystalliu647/ling231/main/filler/filler-162.PNG","https://raw.githubusercontent.com/crystalliu647/ling231/main/nonce/nonce-322.jpg","nonce"
